"Chanda ki katori hai
Main hoon tu hai Noorie hai
Chanda ki katori hai
Main hoon tu hai Noorie hai..
Raatein sataayein 
Yeh tujhe sone naa deinSapnon ke solah jhoole
Main jhooloon tu bhi jhoole
Sapnon ke solah jhoole
Main jhooloon tu bhi jhoole..
Raatein sataayein 
Yeh aisa hone naa deinSoja re ke chidiya bhi chonch mein apni
Neend ke tinke laayi hai
Soja tere mama ji ki aankh mein bhi ab
Angdaayi leke jhoole hain sapne
Angdaayi leke jhoolein hain sapne",
"Make way for the Boss
Yo mother father, you listen upYo.. hai gali gali mein shor 
Hai Boss mein itna zor
Ik baar bhadak jaaye 
To dharti dega todMinister jaisa tewar
Har koi leta favour
Apni approach oonchi
Hum to hain duniya ke BossHabit hai apni desi
Truckon mein ful hai AC
Music sunte hain high
Hum to hain duniya ke BossBoss.. hai hukum ka ikka
Boss.. hai lakhon ka sikka
Boss.. har jagah pe likhaBoss up, Boss up, Boss up, Boss up..Boss.. six pack ka Shehanshah
Boss.. bas brand pehanta
Boss.. attitude se banta
Boss Ba Boss..[Boss ka khoon bolta nahi khaulta hai. 
Aur jab yeh khaulta hai to yeh Boss ek ek ko phodta hai.]Ab apni ke taarif karoon
Upar wale se main daroon
Je koi banega bada land lord
Unhein maar ghoonsand
Neeche main dharoonHum Haryana ke eklaute king
Boht hai apni fan following
Par apne ko koi farak ni padta
Woi hai sabka karta dhartaDil ka hoon thoda rangeen
Par bhains ke aage na bajata been
Mujhko to tu aa gayi pasand
Come on baby don't be meanAaja taine sair kara doon
Gicci Louis tenne diva doon
Aksay Kumar to bhai hai apna
Bol to sahi photo kara doonBoss.. hai hukum ka ikka
Boss.. hai lakhon ka sikka
Boss.. har jagah pe likhaBoss up, Boss up, Boss up, Boss up..Boss.. six pack ka Shehanshah
Boss.. bas brand pehanta
Boss.. attitude se banta
Boss Ba Boss..Hey.. hey sun lo saare
Yeh boss kumaar
Hain dharenge tagde
Chattanein phaade",
"Raaston mein kho gaya hai mitra
Ajnabi kyon ho gaya hai mitra (mitra)
Kuch toh kami hai saavan
Saavan sa kyon na laagey mitra, mitra
Shaamo sehar kyun mann ka
Aangan yeh soona laagey mitra, mitra
Dhoop leke jo gaya hai mitra
Ajnabi kyon ho gaya hai mitraYaara kaaye yaara
Kaise jaane yaara bichhda
Yaara kaaye yaara
Sang chain saara bichhdaDil ke taaron mein, kyon hazaaron mein
Dard jaage hain
Humne baandhe jo, reshmi saare
Tootey dhaage hain
Phir haathon yeh harjaana hai
Humko adaa kar jaana hai
Sirf yaadon ka taana baana hai
Kya chhupaana hai
Haale dil jo ho gaya hai mitra (mitra)
Ajnabi kyon ho gaya hai mitra (mitra)
Kuch toh kami hai saavan
Saavan sa kyon na laagey mitra, mitra
Shaamo sehar kyun mann ka
Aangan yeh soona laagey mitra, mitra
Dhoop leke jo gaya hai mitra (mitra)
Ajnabi kyon ho gaya hai mitraYaara kaaye yaara
Kaise jaane yaara bichhda
Yaara kaaye yaara
Sang chain saara bichhda",
"Everybody!
This is my story
This is I wanna feel everyday.. So longIn my ***** day, I'm alone
Main hi na janoon
Ke main hoon kaun?
I love you lady, please be mine
Jo haan tu kar de
Then I'll be fineIn my ***** day [***** day]
I'm alone [alone]
Main hi na janoon [janoon]
Ke main hoon kaun? [kaun?]
I love you lady [lady]
Please be mine [mine]
Jo haan tu kar de [kar de]
Then I'll be fine [fine..]Din ho chaahe raat ho
Rahe yeh bas aashiqui ka mara
Hai apna dil to awaraIn my ***** day [***** day]
I'm alone [alone]
Main hi na jaanun [jaanun]
Ke main hoon kaun? [kaun?]
I love you lady [lady]
Please be mine [mine]
Jo haan tu kar de [kar de]
Then I'll be fine [fine..]Mausam aaj toh bada be-qaraar hai
Aise mein mujhe tera intezar hai
Kar le ishqbaaziyan din hi chaar hai
Din hi chaar hai
Khoya khoya rehta hai
Teri hi be-qaraari mein bechara..
Hai apna dil to aawaraDin ho chaahe raat ho
Rahe yeh bas aashiqui ka mara
Hai apna dil toh awaraHai apna dil to awara",
"Mission Tadofier, Mission Tadofier
Mission Tadofier, Mission TadofierArre tottar totta oye hoye..
Tu hai iska pyaar sa kutta
Aaoo yauvan to mail hai
.........
Yeh to hi-fi hai
Is se achchi to apni taai haiMission Tadofier, Mission Tadofier
Mission Tadofier, Mission Tadofier
Mission Tadofier O yeah, Mission Tadofier
Mission Tadofier abbe khamosh",
"maut maut maut
khabardaar
maut ka zaayeka.
hota hain mazedaar
maut ka zaayeka
hota hain mazedaar
maut bhi sabko yaha milti hai ek baar
tu jee ke dikha de ya marr ke dikha de
karna hain jo tujhko woh karke dikha de
jeena yaha sau baar marna ek baar
khabardaar
khabardaarteri adaa duniya se judaa
jitni bhi chahe masti luta
teri adaa duniya se judaa
jitni bhi chahe masti luta
jaan hatheli pe rakh de
teri jawani hain ek mazaa
tu kya hain yeh bata duniya ko yeh dikha
tere jaisa na yaha hain koi dusra
dam nikal jaayega sabka tu hain jaandaar
khabardaar
khabardaarek raat ka hain yeh jalwa
kya hain bharosa kal ka
ek raat ka hain yeh jalwa
kya hain bharosa kal ka
yeh zindagi hai ek dilruba
yeh zindagi hai ek bewafa
nazron ke teer se tu bach na paayega
aayega jaal mein toh fasta jaayega
teri himmat ke iraade sab hain shaandaar
khabardaar
khabardaarmaut ka zaayeka
hota hain mazedaar
maut bhi sabko yaha milti hai ek baar
tu jee ke dikha de ya marr ke dikha de
karna hain jo tujhko woh karke dikha de
jeena yaha sau baar marna ek baar
khabardaar
khabardaar",
"( Yaar Hamari Baat Suno )yaar hamaari baat suno aisaa ik insaan chuno
jisane paap naa kiyaa ho jo paapi naa hokoi hai chaalaak aadamii koi seedha-saadaa
ham mein se har ek hai paapi thoda koi zyaadaa
ho koi maan gayaa re koi ruuth gayaa
ho koi pakada gayaa koi chhuut gayaa
yaar hamaari baat suno aisaa ik beimaan chuno
jis ne paap na kiya ho jo paapi na hois paapan ko aaj sazaa denge milkar ham saare
lekin jo paapi na ho vo pahalaa patthar maare
ho pahale apane mann saaf karo re phir auron kaa insaaf karo
yaar hamaari baat suno aisaa ik naadaan chuno
jis ne paap na kiya ho jo paapi na ho",
"khili re khili re khili re khili re raat ki raani
chumon sawariya phir se basuriya bheeni baasuriya
honto se phunkon re bheena badan mora, bheena bheena hai badan mora
aaja piya aaja
haathon se chhuna re surila badan mora, surila surila badan mora
aaja piya aajapiya re piya re piya more aa
raat ki daari kab se jhur rahi hai re
daariyon ki godi bhar ja
saari raat mehaki hai, saari raat behkegi sej suhaani kar ja
honton pe rakh ke phunk basuriya, tan bar tan bhar ja
aaja re aaja samay abhi hai kohare mein thehara huwa
(khili re khili re khili re khili re raat ki raani
chumon sawariya phir se basuriya bheeni baasuriya) - (2)
bheeni baasuriya",
"Itti si hansi
Itti si khushi
Itna sa tukda chand ka
Khwaabon ke, tinkon se
Chal banaaye aashiyan
Itti si hansi
Itti si khushi
Itna sa tukda chand ka
Khwaabon ke, tinkon se
Chal banaaye aashiyanDabe dabe paaon se
Aaye haule haule zindagi
Honthon pe ungli chadha ke
Hum taale laga ke chal 
Gumsum tarane chupke chupke gaaye
Aadhi aadhi baat le
Aaja dil ki yeh zameen
Thoda sa tera sa hoga
Thoda mera bhi hoga apna yeh aashiyanItti si hansi
Itti si khushi
Itna sa tukda chand ka
Khwaabon ke, tinkon se
Chal banaaye aashiyanNaa ho chaar deewarein
Phir bhi jharokhe khule
Baadalon ke honthon pe
Shaakhe hari, pankha chaleNaa ho koi takraarein
Arrey masti thahaake chale
Pyaar ke sikkon se, mahine ka kharcha chaleDabe dabe paaon se
Aaye haule haule zindagi
Honthon pe ungli chadha ke
Hum taale laga ke chal 
Gumsum tarane chupke chupke gaaye
Aadhi aadhi baat le
Aaja dil ki yeh zameen
Thoda sa tera sa hoga
Thoda mera bhi hoga apna yeh aashiyanItti si hansi
Itti si khushi
Itna sa tukda chand ka
Khwaabon ke, tinkon se
Chal banaaye aashiyan
Itti si hansi
Itti si khushi
Itna sa tukda chand ka
Khwaabon ke, tinkon se
Chal banaaye aashiyan",
"Bheegi huwi koyi shaam woh
Mehka huwa koyi naam woh
Bin baat hi hoti hai nilaam woh
Mash hoor hai phir bhi badnaam woh
Jaane huwa hai aaj kya hamein na ham
Jaane kyun ham ko yaad aaye woh
Ab is tarha usko sochta hoon
Guzre huwe woh pal rokta hoon
Woh pal kahin kho gaye hain jo apne
Aur saath bhi ho gaye hain jo sapne
Jaane huwa hai aaj kya hamein na ham
Jaane kyun ham ko yaad aaye wohWoh roshni woh aag hai
Ya phir koyi charaag hai
Jisse dheere dheere hai jalna
Jisse is tarha hi hai chalna
Kissi mod pe woh aaj bhi qandeel si jalegi
Shaher ki dhoop si bewaqt hi dhhalegi
Kyun hamko yaad
Bheegi huwi koyi shaam woh
Mehka huwa koyi naam woh
Bin baat hi hoti hai nilaam woh
Mash hoor hai phir bhi badnaam woh
Jaane huwa hai aaj kya hamein na ham
Jaane
Kyun ham ko yaad aaye woh.",
"Inn galiyon ko, inn raaston ko
Hum toh tanha chhod chale
Ishq mein ruswaa ruswaa hoke chale
Ishq mein ruswaa ruswaa hoke chale
Teri mehfil se ruswaa hoye
Teri mehfil se ruswaa hoye
Ishq mein ruswaa ruswaa hoke chale
Ishq mein ruswaa ruswaa hoke chaleWoh tera chhod ke chale jaana
Tere bin mushkil jee paana
Yun humein tarsa naa
Aa bhi jaa, chhod de tadpanaInn galiyon ko, inn raaston ko
Hum toh tanha chhod chale
Ishq mein ruswaa ruswaa hoke chaleTeri mehfil se ruswaa hoye
Teri mehfil se ruswaa hoye
Ishq mein ruswaa ruswaa hoke chale
Hoo ishq mein ruswaa ruswaa hoke chaleIshq pe daag naa lag jaaye
Faasla aur naa badh jaaye
Saans naa ruk jaaye
Aa bhi jaa der naa ho jaaye
Inn galiyon ko, inn raaston ko
Hum toh tanha chhod chale
Ishq mein ruswaa ruswaa hoke chaleTeri mehfil se ruswaa hoye
Teri mehfil se ruswaa hoyeIshq mein ruswaa ruswaa hoke chale - 4 times",
"Ruk ruk ke kehte hain
Jhuk jhuk ke rehte hainRuk ruk ke kehte hain
Jhuk jhuk ke rehte hain
Dil ka mizaaj ishqiya
Dil ka mizaj ishqiyaTanha hai logon mein
Logon mein tanhaayi
Dil ka mizaaj ishqiya
Dil ka mizaj ishqiyaChotein bhi khaayein
Aur gungunaayein
Aisa hi tha yeh
Aisa hi hai yeh
Masti mein rehta hai
Mastana saudaai
Dil ka mizaaj ishqiya
Arre dil ka mizaj ishqiyaSharmeela sharmeela
Parde mein rehta hai...
Dardon ke chhonke bhi
Chupke se sehta hai
Nikalta nahi hai
Gali se kabhi
Nikal jaaye to dil
Bhatak jata hai
Arre bachcha hai aakhir
Behak jata hai...
Khwaabon mein rehta hai
Bachpan se harjaayi
Dil ka mizaaj ishqiya
Dil ka mizaj ishqiya... aa..Gusse mein balkhana
Gairon se jal jana
Mushkil mein aaye to
Waadon se tal jana
Ulajhane ki isko yun aadat nahi
Magar bewafaai sharafat nahi
Yeh jazbaati hoke chhalak jata hai...Ishq mein hoti hai
Thodi si garmaayi
Dil ka mizaaj ishqiya
Arre dil ka mizaaj ishqiya...Ruk ruk ke ishqiya..
Jhuk jhuk ke ishqiya..Ruk ruk ke kehte hain
[Kehte hain.. kehte hain..]
Jhuk jhuk ke rehte hain
[Rehte hain.. ishq.. ishq.. ishqiya....]
Ishqiya...
Ishqiya...",
"U Yeh U Yeh U Yeh O Yeh
Nach Baby Nach Kudi Chak Du Main Balle Balle
Nach Baby Nach Kudi U Yeh
O Yeh
Akh Ladati Hai To Ladane De
Vo Darati Hai To Darane De
O Mujhe Karana Hai Pyaar Mera Dil Bekaraar
Vo Marati Hai To Marane De
Akh Ladati Hai ToChak De Fatte Ho Ho HoTera Gora Gora Rang Mujhe Karata Hai Tang
Tainuun Maar Levaan Japhphiyaan
Aivein Kudiyaan Ne Lakh Tere Utte Meri Akkh Gallaan Kar Le Tu Pakkiyaan O
Ho Gore Gore Gaal Hain Mere Gulaabi Luteya Main Mundeya Panjaabi
Balle Balle Akkh Sharaabi Teri Bad Gayi Hai Betaabi
Kudiye Tu Hai Paig Patiyaala Pine Aaya Main Dilavaala
Mujhe Karana Hai Pyaar Mera Dil Bekaraar Ho Ho Ho
Daaru Chadhati Hai To Chadhane De
Akh Ladati Hai ToChak De Fatte
Teri Marji Hai Kya Mujhe Itana Bata Kyuun Karati Hai Nakhare
Teri Nazaron Ke Tir Mera Dil Gaye Chir Mar Jaavaan Na Main Kidare O
Tauba Tauba Meri Javaani Meri Chaal Badi Mastaani
Apane Dil Ki Huun Main Raani Tere Jaise Bharate Paani
Tu Hai Dil Di Raani Tera Bhar Devaange Paani
Mujhe Karana Hai PyaarGal Badhati Hai To Badhane De
Akh Ladati Hai ToNach Menhadi Nach Menhadi Chak Duun Main Balle Balle
Nach Menhadi Nach Menhadi U Yeh",
"Sun Zara Soniye Sun Zara 4
Aaj Khamoshiyon Se Aa Rahi Hai Sada
Dhadkanein Hai Deewani
Dil Bhi Kutch Keh Raha Hai 2
Sun Zara Soniye Sun Sun Sun ZaraaaaBeetey Lamhon Ke Saaye Toh Bas Yahi Tham Gaye Hai
Yaad Mujhe Aaye Teri Baatein
Palkon Ki Surkh Chadar Pe Ask Bhi Jam Gaye Hai
Teri Ankhon Se Na Hatti Aankhein
Bebasi Ka Hai Aalam Kya Karoo Main Bata
Dhadkanein Hai Deewani Dil Bhi Kutch Keh Raha Hai
Sun Zara Soniye Sun Zaraaaa 2
Aaj Khamoshiyon Se Aa Rahi Hai Sada
Dhadkanein Hai Deewani
Dil Bhi Kutch Keh Raha Hai
Sun Zara Soniye Sun Zaraaaa 2Choom Ke Apne Hoton Se Tere Gam Ko Chura Loo
Laake Tujhe De Doo Khushiyan Sari
Apni Har Beqarari Ko Seene Main Hi Chupa Lu
Meri Chahtein Jaye Tujhpe Wari
Sehme Sehme Labon Mein Ghul Gayi Hai Dua
Dhadkanein Hai Deewani Dil Bhi Kutch Keh Raha Hai
Sun Zara Soniye Sun Zaraaaa 2
Aaj Khamoshiyon Se Aa Rahi Hai Sada
Dhadkanein Hai Deewani
Dil Bhi Kutch Keh Raha Hai
Sun Zara Soniye Sun Zaraaaa",
"Ready..
One two one two three four hip heyy..Kehte hain karte hain jo marzi
Sunte nahi hai kisi ki arzi (Repeat once)Arey karte nahi humare guller duty
Thana mein hahhaan
Thana mein thana me thana me
Thana mein baithe on duty
Bajave haye pandeyji seeti
Pandeyji seeti bajave jee seeti
Pandey ji seeti bajave on duty
Aadat badi naashpeeti
Bajave haaye
Bajave haaye
Pandeyji seeti haay..Aah ah aah aah..
Munni ke sab ras le liya re barfi waale rasiya
Haath malat rahi jayive re ud jave jo chidiya
Ud jave chidiya, ud jave chidiya
Ud jave chidiya phurrr
Mana re mana humne mana gajab tohra beauty
Hang karana humka pandeyji hai on duty..Jaan Humari kehte humko
Haan jaan se pyari kehte humko
Jaane kya kya swang rachaye..
Rajkumari kehte humkoFaste nahi hain koi kand karke
Hahha bhaiya
Ho faste nahi hain koi kand karke
Hey marzi jo dekhe demand karke
Thana mein hiphhaaOo...Aate hai jab pandey rajaa..
Bajata hai tab sur mein baja
Ho chor uchake dar se bole..
Uske badle maut hi aajaa..Jachte nahi hain waise raar karte..
Hoye hoye hoye haan jachte nahi hain vaise raar karte
Arey boge se dushman pe waar karte
Thana mein hiphhaa
Thana mein baithe on duty
Bajave haye pandeyji seeti
Aadat badi naashpeeti
Bajave haye pandeyji seeti
Pandeyjee seeti bajave ji seeti
Pandeyjee seeti bajave on duty
Hoye.. hha.. hha.. ye.. hoye..",
"Aakhon ko..
Teri aadat hai
Tu dikhe na toh inhe shikayat hai (x2)Bin chuye chu liye hain
Tune mujhko diye hain
Pyaar ke ye tarane janiyaYe jo ab ho raha hai
Kuch ajab ho raha hai
Kya yahi hai pyar ka hai ehsaasSau aasmaano ko
Aur do jahaano ko
Chhod ke aayi tere paas (x3)Jaane kya hone laga
Mujhko nahi hai khabar
Kyun neend se door yeh
Jaani lagi hai nazarChhodo ye saari baatein
Ab milli hai jo raatein
Inhe jaane na dena janiyaYe jo ab ho raha hai
Kuch ajab ho raha hai
Kya yahi hai pyar ka hai ehsaasSau aasmaano ko
Aur do jahaano ko
Chhod ke aayi tere paas (x2)Aakhon ko..
Teri aadat hai
Tu dikhe na toh, inhe shikayat haiBin chuye chu liye hain
Tune mujhko diye hain
Pyar ke ye tarane jaa\niyaYe jo ab ho raha hai
Kuch ajab ho raha hai
Kya yahi hai pyar ka hai ehsaasSau aasmaano ko
Aur do jahaano ko
Chod ke aayi tere paas (x3)",
"teri meri baaton ko na samjhe yeh zamana
tera mera jaanejana rishta hai purana
arey dil bhi tera main bhi teri
ab toh laga le jiya
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasamaaj jo khauf hai har jagah
main toh kehti hoon jalega dil raat ka
aaj jo khauf hai har jagah
main toh kehti hoon jalega dil raat ka
jaan ki khair ho aaj toh
ab hai kisko pata iss baat ka
bholi bhali surat wala aaj hai nishana
dil bhi kahe main bhi kahu
kuchh toh hai honewala
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasammehzabeen najneen dilnasheen
main toh sabki hoon jaanejana dilruba
mehzabeen najneen dilnasheen
main toh sabki hoon jaanejana dilruba
dekh lo khwaab ki hoon pari
phir bhi kehte hai sab mujhko bewafa
mere dil ko kya samjhega koi bhi deewana
banke shama pyar kiya dil ko bhi vaar diya
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam
teri meri baaton ko na samjhe yeh zamana
tera mera jaanejana rishta hai purana
arey dil bhi tera main bhi teri
ab toh laga le jiya
pyar piya ho piya yaar piya
ho kiya pyar kiya ho kiya teri kasam.",
"Saathiyaa, saathiyaaPagle se dil ne yeh kya kiya
Chun liya, chun liya
Tujhko deewane ne chun liya
Dil toh uda uda re aasman mein badalon ke sang
Yeh toh machal machal ke gaa raha hai sunn nayi si dhun
Badmash dil toh thag hai bada
Badmash dil yeh tujhse juda
Badmash dil meri sune na zid pe ada
Badmash dil toh thag hai badaBadmash dil yeh tujhse juda
Badmash dil meri sune na zid pe adaAcchi lagey dil ko mere har teri baat re
Saaya tera bann ke chalun itna hai khwaab re
Kaandhe pe sar rakh ke tere katt jaaye raat re
Beetenge din thaame tere haathon mein haath re
Yeh kya hua mujhe mera yeh dil fisal fisal gaya
Yeh kya hua mujhe mera jahaan badal badal gayaBadmash dil toh thag hai bada
Badmash dil yeh tujhse juda
Badmash dil meri sune na zid pe ada
Badmash dil toh thag hai bada
Badmash dil yeh tujhse juda
Badmash dil meri sune na zid pe adaNeendhein nahin chaina nahin badloon mein karwatein
Taare ginu ya main ginu chaadar ke sarwateinYaadon mein tu khwaabon mein tu teri hi chaahatein
Jaaon jidar dhoonda karoon teri hi aahatein
Yeh jo hai dil mera yeh dil suna na keh raha yehi
Woh bhi kya zindagi hai zindagi ki jis mein tu nahin
Badmash dil toh thag hai bada
Badmash dil yeh tujhse juda
Badmash dil meri sune na zid pe ada
Saathiyaa, saathiyaa
Pagle se dil ne yeh kya kiyaChun liya, chun liya
Tujhko deewane ne chun liya
Dil toh uda uda re aasman mein badalon ke sang
Yeh toh machal machal ke gaa raha hai sunn nayi si dhun
Badmash dil toh thag hai bada
Badmash dil yeh tujhse juda
Badmash dil meri sune na zid pe ada
Badmash dil toh thag hai bada
Badmash dil yeh tujhse judaBadmash dil meri sune na zid pe ada",
"Hey... ae... hey.. hey..
Ha.. ha.. ha.. hey.. hey..Dil ka jo haal hai
Woh tujhe kaise bayaan karein
Keh dein tujhe ya dil mein rakhein
Bolo na kya kareinDil jo tumhara hai
Kaisa bechara hain
Maane na besharam
Bilkul khatara hai
Tu kare dil be-karaar
Kyun karoon main tujh se pyaar..Dil ka jo haal hai
Woh tujhe kaise bayaan karein
Keh dein tujhe ya dil mein rakhein
Bolo na kya kareinDil jo tumhara hai
Kaisa bechara hain
Maane na besharam
Bilkul khatara hai
Tu kare dil be-karaar
Kyun karoon main tujh se pyaar..O O.. O O O...
O O.. O O O...Pehle bhi kitni dafa dil ne kaha tujhe. hey..
Samjho na meri wafa doonga dua tujhe
Rishta koi nahi tera mera..
Hone laga hai tu baanwara
Teri jhoothi wafa..
Jaayegi tu jahaan, aaoonga main wahan
Meri banegi tu aana tujhe yahan
Kyun kare tu mujh se pyaar..
Tu kare dil be-karaarVele O.. tu vele.. O
Vele O.. tu vele..
Vele O.. tu vele.. O
Vele O.. tu vele..Jaane kyun dil yeh tera
Hai mere pyaar mein
Laakhon qataar mein hain
Mere intezaar mein
Rakhoon jo dil ko to ruke na
Aankhein dikhaaoon par jhuke na
Hai yeh tujh pe fidaa..
Dil ke khayaalon mein
Beete sawaalon mein
Shabd naye buno
Kuchh to naya kaho
Tu kare dil be-karaar
Kyun karoon main tujh se pyaar..Dil ka jo haal hai
Woh tujhe kaise bayaan karein
Keh dein tujhe ya dil mein rakhein
Bolo na kya kareinDil jo tumhara hai
Kaisa bechara hain
Maane na besharam
Bilkul khatara hai
Tu kare dil be-karaar
Kyun karoon main tujh se pyaar..Tu kare dil be-karaar
Kyun karoon main tujh se pyaar..Vele O.. tu vele.. O
Vele O.. tu vele..
Vele O.. tu vele.. O
Vele O.. tu vele..",
"Tu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Meri Jaan
Tu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Meri Jaan
Dil Se Tujhko Chaahoon
Maan Se Tujhko Maangoo
Jaan Yeh Tujhpe Waaroon
Meri Jaan
Tu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Meri JaanDil Se Dil Ka Yeh Rishta
Maan Se Maan Ka Yeh Bandhan
Jaan Se Jaan Ka Yeh Sangam
Hai Milan Yeh Apna
Dil Ka Hai Yeh Irada
Maan Ka Bhi Hai Yeh Wada
Chaahoongi Jaan Se Zyada
Tujhko Mere Sajna
Saath Main Nibhaoon
Door Ab Na Jaoon
Main Kasam Yeh Khaoon
Meri JaanTu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Mere Jaan
Dil Ka Hoga Woh Suraj
Raat Ka Hoga Tara
Tera Mera Dulara
Hoga Sab Se Pyaara
Kehte Hai Dil Ki Dhadkan
Aur Kehta Hai Yeh Maan
Laut Ke Aa Raha Hai
Tera Mera Bachpan
Aa Gale Lagaoo
Tujh Mein Mein Samaoo
Aur Kya Main Chaahoo
Meri JaanTu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Meri Jaan
Tu Tu Hi Dil Mein Hai Tu
Tu Hi Maan Mein Hai Tu
Tu Hi Hai Meri Jaan
Dil Se Tujhko Chaahoon
Maan Se Tujhko Maangoo
Jaan Yeh Tujhpe Waaroon
Meri Jaan",
"Ranjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gaya
Ranjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gayaUljhan uljhan hai kaisi
Suljje na uljhan aisi
Ishq hai kaisi peheli, peheli..
Ho.. uljhan uljhan hai kaisi
Suljhe na uljhan aisi
Ishq hai kaisi peheli, peheli..
Ishq di galiyaan
Phoolon di ladiyaan
Khushbu di lapatein uthein
Ishq di galiyaan
Phoolon di ladiyaan
Khushbu di lapatein uthein
Chale udd ke hawaon ke
Pare hum milein
Pare hum milein...
Main na bhool paaoon tujhe
Main na bhool paaoon tujhe
Kaise bhool jaaoon tujhe..
Main na bhool paaoon tujheRanjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gaya...Aa mujhe aazma le
Mujhe ishq hai ya nahi
Aaa.. aa...
A mujhe aazma le
Mujhe ishq hai ya nahi
Dil ko kaise sambhaaloon
Mera dil sambhalta nahin
Kyun haathon se nikla jaaye
Tera pichhe pichhe khincha chala aaye
Ishq di galiyaan
Phoolon di ladiyaan
Khushbu di lapatein uthein
Chale udd ke hawaon ke
Pare hum milein
Pare hum milein...
Main na bhool paaoon tujhe
Main na bhool paaoon tujhe
Kaise bhool jaaoon tujhe..
Main na bhool paaoon tujheRanjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gaya...Kyun mujhe aate jaate
Mera chaand khidki se jhaanke
Aaa.. aa..
Kyun mujhe aate jaate
Mera chaand khidki se jhaanke
Dekhu to chhup gaya woh
Baadal mein aanchal ke ja ke
Haathon se raat ko thaame
Baitha hai subhah ko paane
Ishq di galiyaan
Phoolon di ladiyaan
Khushbu di lapatein uthein
Chale udd ke hawaon ke
Pare hum milein
Pare hum milein...
Main na bhool paaoon tujhe
Main na bhool paaoon tujhe
Kaise bhool jaaoon tujhe..
Main na bhool paaoon tujheRanjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gaya...Ranjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gayaRanjha jogi jogi
Jaise ban gaya
Mann mauji mauji
Jaise tann gaya",
"Makke gayon gal mukdi naahi
Sau sau Haj kar aaiye
Ganga gayon gal mukdi naahi
Sau sau gote khaaiye
Bulle Shah gal taaiyon mukdi
Bulle Shah gal taaiyon mukdi
Main nu dilon ganwaaiyeChal Bulleya...
Chal Bulleya chal othe chaliye 
Jitthe saare anne
Chal Bulleya chal othe chaliye 
Jitthe saare anne
Na koi saddi zaat pachhaane
Na koi saddi zaat pachhaane
Na koi saanu manne
Chal Bulleya.. chal othe chaliye 
Jitthe saare annePadh padh ilam te faazil hoyo
Mann apne nu padheya i naahi
Bhaj bhaj wadna ae mandir maseeti
Mann apne vich wadeya i nahi
Bulleh Shah asmaani phadnaye
Bulleh Shah asmaani phadnaye
Ghar baithe nu phadeya i nai
Chal Bulleya.. chal othe chaliye 
Jitthe saare anneNa main momin vich maseetan
Na main vich kufar diyan reetan
Na main pakaan vich paleetan
Na main moosa, na firoan
Na main moosa, na firoan
Ki jaana main kaun Bulleya?
Ki jaana main kaun?
Ki jaana main kaun Bulleya?
Ki jaana main kaun?Ki jaana main kaun?",
